,origin_n,area_code,dest_index,dest_name,route,distance
1,7561706484,7016696,1621235360,The Doctors Waipawa,"[7561706484, 2079461087, 2079478386, 1746467355, 358534801, 1746467391, 1618534324, 358534790, 358534786, 1618534335, 358534779, 3983202530, 1618534351, 2079560833, 7536538855, 1618534397, 2079561745, 3084422780, 1621235365, 1621235361, 11265621004, 3980994062, 1621235338, 1621235360]",65286.541999999994
3,2079477076,7015846,1041877611,"Totara Health, Flaxmere","[2079477076, 2079477072, 3531745624, 358538844, 358538849, 11265574602, 1252226431, 358538871, 10995319356, 1252091310, 1252091343, 3013810647, 3013810649, 1041877992, 1041877781, 1041877643, 1041877797, 1215828789, 1041877624, 1044011712, 1041877759, 1041878042, 1041877581, 1041877728, 1041877822, 1041877611]",52572.43400000001
1,7544602800,7016724,1621235360,The Doctors Waipawa,"[7544602800, 1849072560, 1849072215, 606335662, 3532107700, 606335661, 1212960042, 1621235226, 1621235237, 1621235259, 606335424, 1621235285, 606335603, 606335230, 1621235336, 1621235360]",24886.128000000004
1,7828778821,7016699,1621235360,The Doctors Waipawa,"[7828778821, 2079559900, 2079560081, 2079561706, 2079561745, 3084422780, 1621235365, 1621235361, 11265621004, 3980994062, 1621235338, 1621235360]",35002.014
4,606294967,7016132,1213028936,Te Mata Peak Practice,"[606294967, 5706856371, 5448937784, 5448938137, 5448938287, 5706211480, 11411771798, 11411759127, 606284375, 375887244, 606284367, 606284315, 1263342386, 1263342376, 1252057417, 3853795927, 3853795926, 1213028865, 3859910736, 3859910732, 1213029834, 1213028956, 2835271056, 2835271048, 2835271038, 1213030225, 1213030242, 3855882579, 3855882583, 3855882573, 3853795892, 606142216, 1213030038, 1213030148, 1212999392, 1212999554, 1263268835, 1212999905, 1212999455, 1212999510, 606142195, 3853790379, 1213029076, 1214033732, 1213028789, 11256195213, 1213028996, 1213028936]",45694.21299999997
10,3887390486,7016116,2027236069,Te Taiwhenua O Heretaunga,"[3887390486, 2102631965, 2102631782, 2102631732, 2102631680, 2358141083, 6668656623, 6668656627, 6668656650, 6668656625, 1795744813, 3013904505, 11240092486, 4049458528, 1252091303, 11240092485, 3506537281, 3506537288, 3506537250, 3506537249, 3506537284, 1041877658, 1041877804, 1041877837, 1041877828, 2027236045, 2027236039, 2027235969, 2027235917, 2027236110, 2027235968, 2027236108, 2027236069]",45426.954999999994
1,2102632518,7016114,1621235360,The Doctors Waipawa,"[2102632518, 2102632660, 2102632739, 2102632911, 2102632984, 1849072210, 11162144506, 11162144516, 1849072215, 606335662, 3532107700, 606335661, 1212960042, 1621235226, 1621235237, 1621235259, 606335424, 1621235285, 606335603, 606335230, 1621235336, 1621235360]",41302.823
9,1213819087,7016118,11254276731,The Havelock North Health Centre,"[1213819087, 3225816265, 1212967996, 1213825410, 3042586812, 606283180, 3042586743, 606172274, 6204981810, 1212999723, 1213054891, 1212999970, 1213054906, 2209291615, 1213029695, 1212999925, 3012072144, 11254276731]",33462.77300000001
9,7544524524,7016122,11254276731,The Havelock North Health Centre,"[7544524524, 3225816265, 1212967996, 1213825410, 3042586812, 606283180, 3042586743, 606172274, 6204981810, 1212999723, 1213054891, 1212999970, 1213054906, 2209291615, 1213029695, 1212999925, 3012072144, 11254276731]",30018.985000000004
1,2079485229,7016113,1621235360,The Doctors Waipawa,"[2079485229, 2079556051, 2079556228, 2102632911, 2102632984, 1849072210, 11162144506, 11162144516, 1849072215, 606335662, 3532107700, 606335661, 1212960042, 1621235226, 1621235237, 1621235259, 606335424, 1621235285, 606335603, 606335230, 1621235336, 1621235360]",52592.97899999999
10,2102631680,7016117,2027236069,Te Taiwhenua O Heretaunga,"[2102631680, 2358141083, 6668656623, 6668656627, 6668656650, 6668656625, 1795744813, 3013904505, 11240092486, 4049458528, 1252091303, 11240092485, 3506537281, 3506537288, 3506537250, 3506537249, 3506537284, 1041877658, 1041877804, 1041877837, 1041877828, 2027236045, 2027236039, 2027235969, 2027235917, 2027236110, 2027235968, 2027236108, 2027236069]",25566.042999999987
10,2102631554,7016115,2027236069,Te Taiwhenua O Heretaunga,"[2102631554, 3013904965, 1795744993, 3013904767, 1795744896, 1795744813, 3013904505, 11240092486, 4049458528, 1252091303, 11240092485, 3506537281, 3506537288, 3506537250, 3506537249, 3506537284, 1041877658, 1041877804, 1041877837, 1041877828, 2027236045, 2027236039, 2027235969, 2027235917, 2027236110, 2027235968, 2027236108, 2027236069]",32204.024999999994
10,3225816285,7016126,2027236069,Te Taiwhenua O Heretaunga,"[3225816285, 1212967501, 2358141083, 6668656623, 6668656627, 6668656650, 6668656625, 1795744813, 3013904505, 11240092486, 4049458528, 1252091303, 11240092485, 3506537281, 3506537288, 3506537250, 3506537249, 3506537284, 1041877658, 1041877804, 1041877837, 1041877828, 2027236045, 2027236039, 2027235969, 2027235917, 2027236110, 2027235968, 2027236108, 2027236069]",17048.640999999996
10,3984930894,7016120,2027236069,Te Taiwhenua O Heretaunga,"[3984930894, 3013904767, 1795744896, 1795744813, 3013904505, 11240092486, 4049458528, 1252091303, 11240092485, 3506537281, 3506537288, 3506537250, 3506537249, 3506537284, 1041877658, 1041877804, 1041877837, 1041877828, 2027236045, 2027236039, 2027235969, 2027235917, 2027236110, 2027235968, 2027236108, 2027236069]",15043.051
9,1795744811,7016125,11254276731,The Havelock North Health Centre,"[1795744811, 11242371481, 11242371482, 3506535236, 331609675, 331609676, 1252091304, 606283163, 1213054414, 1213054213, 1213054829, 1213029002, 1213054588, 1213029122, 1213029695, 1212999925, 3012072144, 11254276731]",11780.947000000002
3,2079477219,7015848,1041877611,"Totara Health, Flaxmere","[2079477219, 2079477076, 2079477072, 3531745624, 358538844, 358538849, 11265574602, 1252226431, 358538871, 10995319356, 1252091310, 1252091343, 3013810647, 3013810649, 1041877992, 1041877781, 1041877643, 1041877797, 1215828789, 1041877624, 1044011712, 1041877759, 1041878042, 1041877581, 1041877728, 1041877822, 1041877611]",54226.45400000001
3,4684535230,7015850,1041877611,"Totara Health, Flaxmere","[4684535230, 4684535269, 1252226340, 1252226431, 358538871, 10995319356, 1252091310, 1252091343, 3013810647, 3013810649, 1041877992, 1041877781, 1041877643, 1041877797, 1215828789, 1041877624, 1044011712, 1041877759, 1041878042, 1041877581, 1041877728, 1041877822, 1041877611]",45782.04799999999
10,7544454391,7016119,2027236069,Te Taiwhenua O Heretaunga,"[7544454391, 6251044581, 1252091311, 4049458522, 4049458524, 11240092485, 3506537281, 3506537288, 3506537250, 3506537249, 3506537284, 1041877658, 1041877804, 1041877837, 1041877828, 2027236045, 2027236039, 2027235969, 2027235917, 2027236110, 2027235968, 2027236108, 2027236069]",14760.853
3,7544462874,7015851,1041877611,"Totara Health, Flaxmere","[7544462874, 3013810698, 10921501898, 1252091310, 1252091343, 3013810647, 3013810649, 1041877992, 1041877781, 1041877643, 1041877797, 1215828789, 1041877624, 1044011712, 1041877759, 1041878042, 1041877581, 1041877728, 1041877822, 1041877611]",23978.62
10,11240092485,7016121,2027236069,Te Taiwhenua O Heretaunga,"[11240092485, 3506537281, 3506537288, 3506537250, 3506537249, 3506537284, 1041877658, 1041877804, 1041877837, 1041877828, 2027236045, 2027236039, 2027235969, 2027235917, 2027236110, 2027235968, 2027236108, 2027236069]",8293.024999999998
3,358538844,7015849,1041877611,"Totara Health, Flaxmere","[358538844, 358538849, 11265574602, 1252226431, 358538871, 10995319356, 1252091310, 1252091343, 3013810647, 3013810649, 1041877992, 1041877781, 1041877643, 1041877797, 1215828789, 1041877624, 1044011712, 1041877759, 1041878042, 1041877581, 1041877728, 1041877822, 1041877611]",37443.636
6,1214532120,7016127,604991296,The Doctors Hastings,"[1214532120, 1214351286, 1214351307, 1214351294, 1214531747, 1214531595, 1214531725, 1214531622, 1214531656, 1214531882, 1214531712, 359327593, 1214531771, 1010044565, 1010044504, 4064213990, 2997490335, 2997490227, 4064206474, 1214572742, 4064220610, 359327097, 604991296]",7478.672000000001
9,11267979773,7016256,11254276731,The Havelock North Health Centre,"[11267979773, 1213054750, 1213055057, 1213054793, 1212999911, 1212999857, 1212999909, 1212999582, 1212999432, 1212999702, 1212999925, 3012072144, 11254276731]",4030.5060000000008
9,1213055220,7016255,11254276731,The Havelock North Health Centre,"[1213055220, 5369219630, 5369219419, 5369219621, 1213054475, 1212999874, 1213000037, 1213000005, 1213054071, 1212999723, 1213054891, 1212999970, 1213054906, 2209291615, 1213029695, 1212999925, 3012072144, 11254276731]",3833.0190000000007
9,1213054318,7016254,11254276731,The Havelock North Health Centre,"[1213054318, 1213055133, 1213054750, 1213055057, 1213054793, 1212999911, 1212999857, 1212999909, 1212999582, 1212999432, 1212999702, 1212999925, 3012072144, 11254276731]",3603.915000000001
9,1213054173,7016253,11254276731,The Havelock North Health Centre,"[1213054173, 1213055245, 606283133, 606283103, 1212999969, 1212999582, 1212999432, 1212999702, 1212999925, 3012072144, 11254276731]",3596.001
4,1212999872,7016285,1213028936,Te Mata Peak Practice,"[1212999872, 1212999494, 3010128941, 606283128, 1213028949, 606283116, 606283189, 1212999871, 1212999875, 1212999730, 1212999532, 606172253, 7629248637, 606283181, 606142195, 3853790379, 1213029076, 1214033732, 1213028789, 11256195213, 1213028996, 1213028936]",4858.128
9,1213054475,7016224,11254276731,The Havelock North Health Centre,"[1213054475, 1212999874, 1213000037, 1213000005, 1213054071, 1212999723, 1213054891, 1212999970, 1213054906, 2209291615, 1213029695, 1212999925, 3012072144, 11254276731]",3025.027
9,1212999628,7016252,11254276731,The Havelock North Health Centre,"[1212999628, 1212999813, 1213000045, 3855333339, 1212999614, 606283204, 3012072010, 3012072002, 606172272, 11254276730, 11254276732, 11254276731]",3140.999
9,1212999447,7016287,11254276731,The Havelock North Health Centre,"[1212999447, 1212999813, 1213000045, 3855333339, 1212999614, 606283204, 3012072010, 3012072002, 606172272, 11254276730, 11254276732, 11254276731]",3377.0679999999998
4,1212999611,7016284,1213028936,Te Mata Peak Practice,"[1212999611, 1212999494, 3010128941, 606283128, 1213028949, 606283116, 606283189, 1212999871, 1212999875, 1212999730, 1212999532, 606172253, 7629248637, 606283181, 606142195, 3853790379, 1213029076, 1214033732, 1213028789, 11256195213, 1213028996, 1213028936]",4870.052
9,1213054807,7016223,11254276731,The Havelock North Health Centre,"[1213054807, 1213054570, 1213054412, 1213054891, 1212999970, 1213054906, 2209291615, 1213029695, 1212999925, 3012072144, 11254276731]",2021.3049999999996
9,1213055184,7016222,11254276731,The Havelock North Health Centre,"[1213055184, 1213054412, 1213054891, 1212999970, 1213054906, 2209291615, 1213029695, 1212999925, 3012072144, 11254276731]",1737.3109999999997
9,1212999456,7016250,11254276731,The Havelock North Health Centre,"[1212999456, 1212999822, 1213054586, 1212999970, 1213054906, 2209291615, 1213029695, 1212999925, 3012072144, 11254276731]",2084.851
4,1213028949,7016283,1213028936,Te Mata Peak Practice,"[1213028949, 606283116, 606283189, 1212999871, 1212999875, 1212999730, 1212999532, 606172253, 7629248637, 606283181, 606142195, 3853790379, 1213029076, 1214033732, 1213028789, 11256195213, 1213028996, 1213028936]",3905.361999999999
9,1212999857,7016249,11254276731,The Havelock North Health Centre,"[1212999857, 1212999909, 1212999582, 1212999432, 1212999702, 1212999925, 3012072144, 11254276731]",1562.9289999999999
9,1213054332,7016221,11254276731,The Havelock North Health Centre,"[1213054332, 1213054540, 2209291615, 1213029695, 1212999925, 3012072144, 11254276731]",989.739
4,1212999350,7016282,1213028936,Te Mata Peak Practice,"[1212999350, 1212999699, 1212999375, 3855333008, 606172254, 606172258, 1212999510, 606142195, 3853790379, 1213029076, 1214033732, 1213028789, 11256195213, 1213028996, 1213028936]",2841.612
9,1212999950,7016248,11254276731,The Havelock North Health Centre,"[1212999950, 606283113, 1213000045, 3855333339, 1212999614, 606283204, 3012072010, 3012072002, 606172272, 11254276730, 11254276732, 11254276731]",2784.8669999999997
9,1212999857,7016247,11254276731,The Havelock North Health Centre,"[1212999857, 1212999909, 1212999582, 1212999432, 1212999702, 1212999925, 3012072144, 11254276731]",1562.9289999999999
9,1213054332,7016220,11254276731,The Havelock North Health Centre,"[1213054332, 1213054540, 2209291615, 1213029695, 1212999925, 3012072144, 11254276731]",989.739
4,1212999871,7016246,1213028936,Te Mata Peak Practice,"[1212999871, 1212999875, 1212999730, 1212999532, 606172253, 7629248637, 606283181, 606142195, 3853790379, 1213029076, 1214033732, 1213028789, 11256195213, 1213028996, 1213028936]",3347.624
4,1213029685,7016281,1213028936,Te Mata Peak Practice,"[1213029685, 1213028768, 1213030228, 1213029761, 1213028869, 2835271048, 2835271038, 1213030225, 1213030242, 3855882579, 3855882583, 3855882573, 3853795892, 606142216, 1213030038, 1213030148, 1212999392, 1212999554, 1263268835, 1212999905, 1212999455, 1212999510, 606142195, 3853790379, 1213029076, 1214033732, 1213028789, 11256195213, 1213028996, 1213028936]",4797.542
9,3012072248,7016219,11254276731,The Havelock North Health Centre,"[3012072248, 1213054540, 2209291615, 1213029695, 1212999925, 3012072144, 11254276731]",853.9510000000001
4,1212999871,7016280,1213028936,Te Mata Peak Practice,"[1212999871, 1212999875, 1212999730, 1212999532, 606172253, 7629248637, 606283181, 606142195, 3853790379, 1213029076, 1214033732, 1213028789, 11256195213, 1213028996, 1213028936]",3347.624
9,1212999496,7016245,11254276731,The Havelock North Health Centre,"[1212999496, 1212999909, 1212999582, 1212999432, 1212999702, 1212999925, 3012072144, 11254276731]",1389.6429999999998
9,1212999848,7016244,11254276731,The Havelock North Health Centre,"[1212999848, 1212999402, 1212999662, 3012071996, 3012072010, 3012072002, 606172272, 11254276730, 11254276732, 11254276731]",1733.268
4,1213029581,7016297,1213028936,Te Mata Peak Practice,"[1213029581, 1213029741, 1213029078, 1213029960, 1213030228, 1213029761, 1213028869, 2835271048, 2835271038, 1213030225, 1213030242, 3855882579, 3855882583, 3855882573, 3853795892, 606142216, 1213030038, 1213030148, 1212999392, 1212999554, 1263268835, 1212999905, 1212999455, 1212999510, 606142195, 3853790379, 1213029076, 1214033732, 1213028789, 11256195213, 1213028996, 1213028936]",4989.556000000001
9,1213055069,7016218,11254276731,The Havelock North Health Centre,"[1213055069, 1213054588, 1213029122, 1213029695, 1212999925, 3012072144, 11254276731]",919.0550000000001
9,1213054869,7016217,11254276731,The Havelock North Health Centre,"[1213054869, 1213055069, 1213054588, 1213029122, 1213029695, 1212999925, 3012072144, 11254276731]",1542.7250000000001
4,1213030111,7016279,1213028936,Te Mata Peak Practice,"[1213030111, 1213029817, 1213029023, 1213029536, 1263268827, 3855882583, 3855882573, 3853795892, 606142216, 1213030038, 1213030148, 1212999392, 1212999554, 1263268835, 1212999905, 1212999455, 1212999510, 606142195, 3853790379, 1213029076, 1214033732, 1213028789, 11256195213, 1213028996, 1213028936]",3614.746000000001
9,1213055069,7016216,11254276731,The Havelock North Health Centre,"[1213055069, 1213054588, 1213029122, 1213029695, 1212999925, 3012072144, 11254276731]",919.0550000000001
6,1214531598,7016148,604991296,The Doctors Hastings,"[1214531598, 1214531608, 1214532097, 1214531684, 1214531747, 1214531595, 1214531725, 1214531622, 1214531656, 1214531882, 1214531712, 359327593, 1214531771, 1010044565, 1010044504, 4064213990, 2997490335, 2997490227, 4064206474, 1214572742, 4064220610, 359327097, 604991296]",6286.763
6,1214531608,7016133,604991296,The Doctors Hastings,"[1214531608, 1214532097, 1214531684, 1214531747, 1214531595, 1214531725, 1214531622, 1214531656, 1214531882, 1214531712, 359327593, 1214531771, 1010044565, 1010044504, 4064213990, 2997490335, 2997490227, 4064206474, 1214572742, 4064220610, 359327097, 604991296]",5546.145000000001
6,1214531788,7016176,604991296,The Doctors Hastings,"[1214531788, 1214531798, 1214532097, 1214531684, 1214531747, 1214531595, 1214531725, 1214531622, 1214531656, 1214531882, 1214531712, 359327593, 1214531771, 1010044565, 1010044504, 4064213990, 2997490335, 2997490227, 4064206474, 1214572742, 4064220610, 359327097, 604991296]",4358.018
6,1214613601,7016175,604991296,The Doctors Hastings,"[1214613601, 1214613431, 1214531491, 3949875181, 1214532056, 1214531561, 1214531941, 1214532128, 1214532151, 1214531771, 1010044565, 1010044504, 4064213990, 2997490335, 2997490227, 4064206474, 1214572742, 4064220610, 359327097, 604991296]",4498.49
6,1214531849,7016174,604991296,The Doctors Hastings,"[1214531849, 1214531595, 1214531725, 1214531622, 1214531656, 1214531882, 1214531712, 359327593, 1214531771, 1010044565, 1010044504, 4064213990, 2997490335, 2997490227, 4064206474, 1214572742, 4064220610, 359327097, 604991296]",3665.8400000000006
6,1214532118,7016173,604991296,The Doctors Hastings,"[1214532118, 1214532056, 1214531561, 1214531941, 1214532128, 1214532151, 1214531771, 1010044565, 1010044504, 4064213990, 2997490335, 2997490227, 4064206474, 1214572742, 4064220610, 359327097, 604991296]",3420.744
6,1214531891,7016201,604991296,The Doctors Hastings,"[1214531891, 1214531885, 1214531397, 1037984346, 1214532027, 1214531854, 1214351319, 2811346455, 2811346409, 1214531523, 1214531367, 1214531714, 1010044879, 1010044913, 606172244, 4064213991, 2997490343, 2997490336, 2997490335, 2997490227, 4064206474, 1214572742, 4064220610, 359327097, 604991296]",4639.590000000001
6,1214531684,7016172,604991296,The Doctors Hastings,"[1214531684, 1214531747, 1214531595, 1214531725, 1214531622, 1214531656, 1214531882, 1214531712, 359327593, 1214531771, 1010044565, 1010044504, 4064213990, 2997490335, 2997490227, 4064206474, 1214572742, 4064220610, 359327097, 604991296]",3941.4160000000006
6,1214531397,7016200,604991296,The Doctors Hastings,"[1214531397, 1037984346, 1214532027, 1214531854, 1214351319, 2811346455, 2811346409, 1214531523, 1214531367, 1214531714, 1010044879, 1010044913, 606172244, 4064213991, 2997490343, 2997490336, 2997490335, 2997490227, 4064206474, 1214572742, 4064220610, 359327097, 604991296]",3470.9239999999995
5,1214613119,7016198,3949444326,The Hastings Health Centre,"[1214613119, 1214532108, 1214613407, 1214612861, 1214613201, 1214351279, 1214351301, 1214531687, 1214531654, 1214532149, 1214351291, 1214351278, 382802197, 1214532052, 332592932, 7826021756, 3949699494, 6202781622, 6202781639, 6202781620, 6202780479, 6202781613, 6202781612, 3949444332, 1214572706, 3949444326]",3503.9800000000005
10,1252091311,7015888,2027236069,Te Taiwhenua O Heretaunga,"[1252091311, 4049458522, 4049458524, 11240092485, 3506537281, 3506537288, 3506537250, 3506537249, 3506537284, 1041877658, 1041877804, 1041877837, 1041877828, 2027236045, 2027236039, 2027235969, 2027235917, 2027236110, 2027235968, 2027236108, 2027236069]",10414.273
7,1214644565,7016124,986327377,Medical + Injury Health Centre,"[1214644565, 1214644157, 1214644504, 2997490456, 1214644732, 1214644088, 1214644377, 1214644331, 1214644460, 1214644423, 1214644286, 1214644917, 986327475, 986327506, 607764381, 607764383, 986327400, 986327377]",7545.700999999997
6,1214644781,7016146,604991296,The Doctors Hastings,"[1214644781, 1214644218, 1214532134, 1214531636, 1214644965, 1214644668, 332592934, 3703787747, 3946695998, 1214613236, 604991296]",3396.102
3,10921535405,7015863,1041877611,"Totara Health, Flaxmere","[10921535405, 10921501902, 10921501898, 1252091310, 1252091343, 3013810647, 3013810649, 1041877992, 1041877781, 1041877643, 1041877797, 1215828789, 1041877624, 1044011712, 1041877759, 1041878042, 1041877581, 1041877728, 1041877822, 1041877611]",16864.025999999994
3,1252091300,7015865,1041877611,"Totara Health, Flaxmere","[1252091300, 1252091301, 3013810649, 1041877992, 1041877781, 1041877643, 1041877797, 1215828789, 1041877624, 1044011712, 1041877759, 1041878042, 1041877581, 1041877728, 1041877822, 1041877611]",15492.980000000001
6,1214644790,7016142,604991296,The Doctors Hastings,"[1214644790, 1214644258, 1214644965, 1214644668, 332592934, 3703787747, 3946695998, 1214613236, 604991296]",3151.794
7,2997490488,7016131,986327377,Medical + Injury Health Centre,"[2997490488, 2997490456, 1214644732, 1214644088, 1214644377, 1214644331, 1214644460, 1214644423, 1214644286, 1214644917, 986327475, 986327506, 607764381, 607764383, 986327400, 986327377]",4895.5869999999995
6,1214644258,7016141,604991296,The Doctors Hastings,"[1214644258, 1214644965, 1214644668, 332592934, 3703787747, 3946695998, 1214613236, 604991296]",2955.8999999999996
7,2997490460,7016123,986327377,Medical + Injury Health Centre,"[2997490460, 1214644157, 1214644504, 2997490456, 1214644732, 1214644088, 1214644377, 1214644331, 1214644460, 1214644423, 1214644286, 1214644917, 986327475, 986327506, 607764381, 607764383, 986327400, 986327377]",6733.270999999999
7,1214644865,7016130,986327377,Medical + Injury Health Centre,"[1214644865, 1214644088, 1214644377, 1214644331, 1214644460, 1214644423, 1214644286, 1214644917, 986327475, 986327506, 607764381, 607764383, 986327400, 986327377]",3928.781000000001
6,1214531725,7016171,604991296,The Doctors Hastings,"[1214531725, 1214531622, 1214531656, 1214531882, 1214531712, 359327593, 1214531771, 1010044565, 1010044504, 4064213990, 2997490335, 2997490227, 4064206474, 1214572742, 4064220610, 359327097, 604991296]",2746.42
6,1214613412,7016170,604991296,The Doctors Hastings,"[1214613412, 1214613077, 1214532027, 1214531854, 1214351319, 2811346455, 2811346409, 1214531523, 1214531367, 1214531714, 1010044879, 1010044913, 606172244, 4064213991, 2997490343, 2997490336, 2997490335, 2997490227, 4064206474, 1214572742, 4064220610, 359327097, 604991296]",4056.976
6,1214531917,7016169,604991296,The Doctors Hastings,"[1214531917, 1214532099, 1214531814, 1214531561, 1214531941, 1214532128, 1214532151, 1214531771, 1010044565, 1010044504, 4064213990, 2997490335, 2997490227, 4064206474, 1214572742, 4064220610, 359327097, 604991296]",2690.804
6,1214644511,7016147,604991296,The Doctors Hastings,"[1214644511, 1214644218, 1214532134, 1214531636, 1214644965, 1214644668, 332592934, 3703787747, 3946695998, 1214613236, 604991296]",3027.1220000000003
6,1214532099,7016168,604991296,The Doctors Hastings,"[1214532099, 1214531814, 1214531561, 1214531941, 1214532128, 1214532151, 1214531771, 1010044565, 1010044504, 4064213990, 2997490335, 2997490227, 4064206474, 1214572742, 4064220610, 359327097, 604991296]",2591.7180000000003
5,2997538184,7016197,3949444326,The Hastings Health Centre,"[2997538184, 1214613305, 1214612854, 1214613180, 1214613068, 1214613001, 1214612861, 1214613201, 1214351279, 1214351301, 1214531687, 1214531654, 1214532149, 1214351291, 1214351278, 382802197, 1214532052, 332592932, 7826021756, 3949699494, 6202781622, 6202781639, 6202781620, 6202780479, 6202781613, 6202781612, 3949444332, 1214572706, 3949444326]",4604.486
6,1214531449,7016199,604991296,The Doctors Hastings,"[1214531449, 1214531310, 1214531523, 1214531367, 1214531714, 1010044879, 1010044913, 606172244, 4064213991, 2997490343, 2997490336, 2997490335, 2997490227, 4064206474, 1214572742, 4064220610, 359327097, 604991296]",2924.8720000000003
6,2997490515,7016163,604991296,The Doctors Hastings,"[2997490515, 2997490513, 2997490511, 1214351306, 1214613156, 1214573374, 1214612986, 1214531874, 11242575959, 986328003, 1215460463, 986328092, 7624934795, 11242441317, 1010044504, 4064213990, 2997490335, 2997490227, 4064206474, 1214572742, 4064220610, 359327097, 604991296]",2994.7880000000005
6,1214531941,7016167,604991296,The Doctors Hastings,"[1214531941, 1214532128, 1214532151, 1214531771, 1010044565, 1010044504, 4064213990, 2997490335, 2997490227, 4064206474, 1214572742, 4064220610, 359327097, 604991296]",2282.64
6,1214644715,7016145,604991296,The Doctors Hastings,"[1214644715, 1214644511, 1214644218, 1214532134, 1214531636, 1214644965, 1214644668, 332592934, 3703787747, 3946695998, 1214613236, 604991296]",3229.284
4,1251981103,7016300,1213028936,Te Mata Peak Practice,"[1251981103, 1251956502, 1251981011, 8650440300, 1251981094, 1251956452, 1251956472, 3225884365, 1251981099, 1251958018, 3577966686, 1251958025, 1251957992, 1252012092, 1252019986, 11411772092, 11411772083, 4359635506, 4359635507, 606284375, 375887244, 606284367, 606284315, 1263342386, 1263342376, 1252057417, 3853795927, 3853795926, 1213028865, 3859910736, 3859910732, 1213029834, 1213028956, 2835271056, 2835271048, 2835271038, 1213030225, 1213030242, 3855882579, 3855882583, 3855882573, 3853795892, 606142216, 1213030038, 1213030148, 1212999392, 1212999554, 1263268835, 1212999905, 1212999455, 1212999510, 606142195, 3853790379, 1213029076, 1214033732, 1213028789, 11256195213, 1213028996, 1213028936]",71106.969
4,9873463892,7022500,1213028936,Te Mata Peak Practice,"[9873463892, 2634688111, 6207159510, 2634687952, 1524401829, 2634688117, 2634687925, 2634687932, 1251956502, 1251981011, 8650440300, 1251981094, 1251956452, 1251956472, 3225884365, 1251981099, 1251958018, 3577966686, 1251958025, 1251957992, 1252012092, 1252019986, 11411772092, 11411772083, 4359635506, 4359635507, 606284375, 375887244, 606284367, 606284315, 1263342386, 1263342376, 1252057417, 3853795927, 3853795926, 1213028865, 3859910736, 3859910732, 1213029834, 1213028956, 2835271056, 2835271048, 2835271038, 1213030225, 1213030242, 3855882579, 3855882583, 3855882573, 3853795892, 606142216, 1213030038, 1213030148, 1212999392, 1212999554, 1263268835, 1212999905, 1212999455, 1212999510, 606142195, 3853790379, 1213029076, 1214033732, 1213028789, 11256195213, 1213028996, 1213028936]",61418.50899999998
4,2634687917,7016304,1213028936,Te Mata Peak Practice,"[2634687917, 1524401829, 2634688117, 2634687925, 2634687932, 1251956502, 1251981011, 8650440300, 1251981094, 1251956452, 1251956472, 3225884365, 1251981099, 1251958018, 3577966686, 1251958025, 1251957992, 1252012092, 1252019986, 11411772092, 11411772083, 4359635506, 4359635507, 606284375, 375887244, 606284367, 606284315, 1263342386, 1263342376, 1252057417, 3853795927, 3853795926, 1213028865, 3859910736, 3859910732, 1213029834, 1213028956, 2835271056, 2835271048, 2835271038, 1213030225, 1213030242, 3855882579, 3855882583, 3855882573, 3853795892, 606142216, 1213030038, 1213030148, 1212999392, 1212999554, 1263268835, 1212999905, 1212999455, 1212999510, 606142195, 3853790379, 1213029076, 1214033732, 1213028789, 11256195213, 1213028996, 1213028936]",58316.19499999998
4,11364163610,7016301,1213028936,Te Mata Peak Practice,"[11364163610, 11364163635, 7300802151, 10923924366, 1252012092, 1252019986, 11411772092, 11411772083, 4359635506, 4359635507, 606284375, 375887244, 606284367, 606284315, 1263342386, 1263342376, 1252057417, 3853795927, 3853795926, 1213028865, 3859910736, 3859910732, 1213029834, 1213028956, 2835271056, 2835271048, 2835271038, 1213030225, 1213030242, 3855882579, 3855882583, 3855882573, 3853795892, 606142216, 1213030038, 1213030148, 1212999392, 1212999554, 1263268835, 1212999905, 1212999455, 1212999510, 606142195, 3853790379, 1213029076, 1214033732, 1213028789, 11256195213, 1213028996, 1213028936]",42127.302999999985
4,1251957998,7016303,1213028936,Te Mata Peak Practice,"[1251957998, 1251958018, 3577966686, 1251958025, 1251957992, 1252012092, 1252019986, 11411772092, 11411772083, 4359635506, 4359635507, 606284375, 375887244, 606284367, 606284315, 1263342386, 1263342376, 1252057417, 3853795927, 3853795926, 1213028865, 3859910736, 3859910732, 1213029834, 1213028956, 2835271056, 2835271048, 2835271038, 1213030225, 1213030242, 3855882579, 3855882583, 3855882573, 3853795892, 606142216, 1213030038, 1213030148, 1212999392, 1212999554, 1263268835, 1212999905, 1212999455, 1212999510, 606142195, 3853790379, 1213029076, 1214033732, 1213028789, 11256195213, 1213028996, 1213028936]",44865.508999999984
4,4359609686,7016305,1213028936,Te Mata Peak Practice,"[4359609686, 2615977399, 375887244, 606284367, 606284315, 1263342386, 1263342376, 1252057417, 3853795927, 3853795926, 1213028865, 3859910736, 3859910732, 1213029834, 1213028956, 2835271056, 2835271048, 2835271038, 1213030225, 1213030242, 3855882579, 3855882583, 3855882573, 3853795892, 606142216, 1213030038, 1213030148, 1212999392, 1212999554, 1263268835, 1212999905, 1212999455, 1212999510, 606142195, 3853790379, 1213029076, 1214033732, 1213028789, 11256195213, 1213028996, 1213028936]",34536.952999999994
